formula,element1,n1,element2,n2,element3,n3,crystalsystem,spacegroup,bandgap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr21Co14O43,Sr,21,Co,14,O,43,monoclinic,12,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La17Mn17O54,Mn,17,O,54,La,17,triclinic,1,0.0231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr2MnO4,Sr,2,Mn,1,O,4,tetragonal,139,0.0237,26560,26561,50794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr2Fe23O38,Sr,2,Fe,23,O,38,triclinic,1,0.0254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K4Fe2O7,K,24,Fe,12,O,42,orthorhombic,26,0.0265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaFe15O23,Ba,2,O,46,Fe,30,trigonal,166,0.0268,24574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca5(CuO2)6,Ca,20,O,48,Cu,24,monoclinic,13,0.0287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr2CrO4,Cr,1,O,4,Sr,2,tetragonal,139,0.029,245595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr14Fe14O39,Sr,14,Fe,14,O,39,triclinic,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr24Fe16O53,Sr,24,Fe,16,O,53,monoclinic,12,0.0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SrCrO3,Cr,1,O,3,Sr,1,cubic,221,0.0312,245834,108903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La10Mn9O30,Mn,18,O,60,La,20,triclinic,2,0.0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La9Mn10O30,Mn,20,O,60,La,18,triclinic,2,0.0321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr2Co2O5,Sr,2,Co,2,O,5,triclinic,1,0.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaFeO3,Ba,4,O,12,Fe,4,trigonal,160,0.0351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La17Mn18O54,Mn,18,O,54,La,17,triclinic,1,0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y2V2O7,Y,4,O,14,V,4,cubic,227,0.036,160600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La4(CoO3)3,Co,12,O,36,La,16,orthorhombic,62,0.0365,86177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaCoO3,Co,2,O,6,La,2,trigonal,167,0.0367,201761,201762,201763,156452,201765,201766,201767,180176,167257,201764,,,,,,,,,,,,,,,,,,,,,,,,,
CaMn3O6,Ca,8,Mn,24,O,48,monoclinic,14,0.0374,172817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La7Mn8O24,Mn,16,O,48,La,14,triclinic,2,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La12Mn11O36,Mn,22,O,72,La,24,monoclinic,14,0.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr21Fe14O47,Sr,21,Fe,14,O,47,triclinic,2,0.0443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sr4Fe4O11,Sr,8,Fe,8,O,22,orthorhombic,58,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
