"87922	I 4/m m m	Dy Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
"87923	I 4/m m m	Tm Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
"87924	I 4/m m m	Lu Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
"87925	I 4/m m m	Sr Pt2 Si2	ThCr2Si2	M Pt2 Si2 compounds of the Th Cr2 Si2 type	Mayer", I.;  Yetor," P.D.	Journal of the Less-Common Metals (1977) 55",  p171-p176,,,,,,,,,,,,,,,,,,,,,,,
"53056	I 4/m m m	Co2 Np Si2	ThCr2Si2	Neutron difraction determination of the magnetic structures of Np Co2 Si2 and Np Cu2 Si2	de Novion", C.H.;  Gal, J.;  Buevoz," J.L.	Journal of Magnetism and Magnetic Materials (1980) 21",  p85-p92,,,,,,,,,,,,,,,,,,,,,,
"53073	I 4/m m m	Co2 Sm Si2	ThCr2Si2	Lattice parameters of some Th Cu2 Si2-type phases in ternary alloys of the rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 57",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"53088	I 4/m m m	Co2 Y Si2	ThCr2Si2	Lattice parameters of some Th Cu2 Si2-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"53089	I 4/m m m	Co2 Yb Si2	ThCr2Si2	Lattice parameters of some Th Cu2 Si2-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"53221	I 4/m m m	Cr2 U Si2	ThCr2Si2	Some phases in ternary alloys of thorium and uranium with the Al4 Ba-Th Cu2 Si2-type structure	Marazza", R.;  Ferro, R.;  Rambaldi, G.;  Zanicchi," G.	Journal of the Less-Common Metals (1977) 53",  p193-p197,,,,,,,,,,,,,,,,,,,,,
"53227	I 4/m m m	Cr2 Y Si2	ThCr2Si2	The system yttrium-chromium-silicon	Sobolev", A.S.;  Bodak, O.I.;  Gladyshevskii," E.I.	Izvestiya Akademii Nauk SSSR", Neorganicheskie Materialy (1971) 7,  p41-p44,,,,,,,,,,,,,,,,,,,,,
"53284	I 4/m m m	U Cu2 Ge2	ThCr2Si2	Magnetic properties of U T2 Si2 and U Te Ge2 (T=Co",Ni,"Cu) intermetallic systems	Chelmicki", L.;  Leciejewicz, J.;  Zygmunt," A.	Journal of Physics and Chemistry of Solids (1985) 46",  p529-p538,,,,,,,,,,,,,,,,,,,,
"90777	I 4/m m m	La Co2 Si2	ThCr2Si2	Lattice parameters of some (Th Cu2 Si2)-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"90778	I 4/m m m	Pr Co2 Si2	ThCr2Si2	Lattice parameters of some (Th Cu2 Si2)-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"90779	I 4/m m m	Nd Co2 Si2	ThCr2Si2	Lattice parameters of some (Th Cu2 Si2)-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"90781	I 4/m m m	Tb Co2 Si2	ThCr2Si2	Lattice parameters of some (Th Cu2 Si2)-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
"90782	I 4/m m m	Dy Co2 Si2	ThCr2Si2	Lattice parameters of some (Th Cu2 Si2)-type phases in ternary alloys of rare earths with cobalt (or iron) and silicon (or germanium)	Rossi", D.;  Marazza, R.;  Ferro," R.	Journal of the Less-Common Metals (1978) 58",  p203-p207,,,,,,,,,,,,,,,,,,,,,,
