168080	P 63/m m c	Fe0.982 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S  (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
168081	P 63/m m c	Fe0.990 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
168278	P 63/m m c	Os C	NiAs	Investigation of osmium carbides with various stoichiometries: first-principles calculations	Du Xiang Po;  Wang Yuan Xu	Journal of Applied Physics (2010) 107,  p053506-1-p053506-6
168349	P 63/m m c	Mg Te	NiAs	First principles vibrational dynamics of magnesium telluride	Gokoglu, G.	Journal of Physics and Chemistry of Solids (2010) 71,  p1388-p1392
168365	P 63/m m c	Mo N	NiAs	Displacive phase transition, structural stability and mechanical properties of the ultra-incompressible and hard Mo N by first principles	Zhao Erjun;  Wang Jing Ping;  Wu Zhi Jian	Physica Status Solidi B - Basic Solid State Physics (2010) 247, (5) p1207-p1213
168898	P 63/m m c	Tc B	NiAs	Electronic structures, phase stability and hardness of technetium boride: first-principles calculation	Li Jian Fu;  Wang Xiao Li;  Liu Kai;  Sun Yuan Yuan;  Chen Li;  Yang Hai Gui	Physica B, Condensed Matter (2010) 405,  p4659-p4663
169166	P 63/m m c	Co Sb	NiAs	Multi-temperature synchrotron PXRD and physical properties study of half-Heusler Ti Co Sb	Skovsen, I.;  Bjerg, L.;  Christensen, M.;  Nishibori, E.;  Balke, B.;  Felser, C.;  Iversen, B.B.	Dalton Transactions (2010) 39,  p10154-p10159
169167	P 63/m m c	Co Sb	NiAs	Multi-temperature synchrotron PXRD and physical properties study of half-Heusler Ti Co Sb	Skovsen, I.;  Bjerg, L.;  Christensen, M.;  Nishibori, E.;  Balke, B.;  Felser, C.;  Iversen, B.B.	Dalton Transactions (2010) 39,  p10154-p10159
169168	P 63/m m c	Co Sb	NiAs	Multi-temperature synchrotron PXRD and physical properties study of half-Heusler Ti Co Sb	Skovsen, I.;  Bjerg, L.;  Christensen, M.;  Nishibori, E.;  Balke, B.;  Felser, C.;  Iversen, B.B.	Dalton Transactions (2010) 39,  p10154-p10159
169169	P 63/m m c	Co Sb	NiAs	Multi-temperature synchrotron PXRD and physical properties study of half-Heusler Ti Co Sb	Skovsen, I.;  Bjerg, L.;  Christensen, M.;  Nishibori, E.;  Balke, B.;  Felser, C.;  Iversen, B.B.	Dalton Transactions (2010) 39,  p10154-p10159
169252	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169254	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169256	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169258	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169260	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169262	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169264	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169266	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169268	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169270	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169272	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169284	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169286	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169288	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169290	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169292	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169294	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169296	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169298	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169300	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169302	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169304	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169307	P 63/m m c	Fe Se	NiAs	Crystal and electronic structure of Fe Se at high pressure and low temperature	Kumar, R.S.;  Zhang Yi;  Sinogeikin, S.;  Xiao Yu Ming;  Kumar, S.;  Chow, P.;  Cornelius, A.L.;  Chen Chang Feng	Journal of Physical Chemistry B (2010) 114,  p12597-p12606
169768	P 63/m m c	Cr Te	NiAs	First principles theoretical studies of half-metallic ferromagnetism in Cr Te	Liu, Y.;  Bose, S.K.;  Kudrnovsky, J.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2010) 82,  p094435-1-p094435-8
169821	P 63/m m c	V N	NiAs	First-principles study of ground-state properties and phase stability of vanadium nitrides	Ravi, C.	Comouter coupling of phase diagrams and thermochemistry (2009) 33,  p469-p477
169871	P 63/m m c	V Se	NiAs	Correlation effects among thermal displacements of atoms in V Se by diffuse neutron scattering measurement	Sakuma, T.;  Xiang, Lian;  Siagian, S.;  Basar, K.;  Takahashi, H.;  Igawa, N.;  Kumishima, O.	Journal of Thermal Analysis and Calorimetry (2010) 99,  p173-p176
181029	P 63/m m c	Os C	NiAs	The phase transition and elastic property of osmium carbide under pressure	Peng Feng;  Chen Dong;  Fu Hong Zhi;  Gao Tao	Physica Status Solidi B - Basic Solid State Physics (2011) 248, (5) p1222-p1226
181031	P 63/m m c	Os C	NiAs	The phase transition and elastic property of osmium carbide under pressure	Peng Feng;  Chen Dong;  Fu Hong Zhi;  Gao Tao	Physica Status Solidi B - Basic Solid State Physics (2011) 248, (5) p1222-p1226
181032	P 63/m m c	Os C	NiAs	The phase transition and elastic property of osmium carbide under pressure	Peng Feng;  Chen Dong;  Fu Hong Zhi;  Gao Tao	Physica Status Solidi B - Basic Solid State Physics (2011) 248, (5) p1222-p1226
181039	P 63 m c	Zn O	NiAs	Critical evaluation of the LDA+U approach for band gap corrections in point defect calculations: the oxygen vacancy in Zn O case study	Boonchun, A.;  Lambrecht, W.R.L.	Physica Status Solidi B - Basic Solid State Physics (2011) 248, (5) p1043-p1051
181434	P 63/m m c	Fe Se	NiAs	Structure  and superconductivity of Fe Se1-x and Fe Te1-y Sey crystals: dependence on the synthesis methods, starting composition and growth conditions	Gawryluk, D.J.;  Fink-Finowicki, J.;  Wisniewski, A.;  Puzniak, R.;  Domukhovski, V.;  Diduszko, R.;  Berkowski, M.	Acta Physica Polonica, A (2010) 118, (2) p331-p334
182013	P 63/m m c	Tc N	NiAs	Interplay between structure, stoichiometry and properties of technetium nitrides	Weck, P.F.;  Kim, E.;  Czerwinski, K.R.	Dalton Transactions (2011) 40,  p6738-p6744
182587	P 63/m m c	Na	NiAs	First principles study on electronic structure and optical properties of novel Na-hp$ high pressure phase	Shi, Yi Min;  Ye, Shao Long	Trans. Nonferrous Met. Soc. China (2010) 20,  p1092-p1096
183077	P 63/m m c	Pt Sn	NiAs	Structural, elastic and electronic properties of intermetallics in the Pt-Sn system : a density functional investigation	Zhou, Wei;  Liu, Li Juan;  Li, Bao Ling;  Wu, Ping;  Song, Qing Gong	Computational Materials Science, Elsevier (2009) 46,  p921-p931
183157	P 63/m m c	Ir N	NiAs	Structural stabilities, elastic and electronic properties of iridium mononitride : a first-principles study	Rached, H.;  Rached, D.;  Khenata, R.;  Benalia, S.;  Rabah, M.;  Semari, F.;  Righi, H.	Phase Transition (2011) 84, (3) p269-p283
183244	P 63/m m c	Pb S	NiAs	Ab initio structure prediction for lead sulfide at standard and elevated pressures	Zagorac, D.;  Doll, K.;  Schoen, J.C.;  Jansen, M.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2011) 84,  p045206-1-p045206-13
185013	P 63/m m c	Au0.5 Pd0.5 Sn	NiAs	Phases of the Ni As family in Cu-Pd-Sn and Au-Pd-Sn systems	Kareva, M.A.;  Kabanova, E.G.;  Zhmurko, G.P.;  Kuznetsov, V.N.;  Yatsenko, A.V.	Zhurnal Neorganicheskoi Khimii (2012) 57, (4) p564-p569
185016	P 63/m m c	Au0.62 Pd0.38 Sn	NiAs	Phases of the Ni As family in Cu-Pd-Sn and Au-Pd-Sn systems	Kareva, M.A.;  Kabanova, E.G.;  Zhmurko, G.P.;  Kuznetsov, V.N.;  Yatsenko, A.V.	Zhurnal Neorganicheskoi Khimii (2012) 57, (4) p564-p569
185017	P 63/m m c	(Au0.59 Pd0.40) Sn	NiAs	Phases of the Ni As family in Cu-Pd-Sn and Au-Pd-Sn systems	Kareva, M.A.;  Kabanova, E.G.;  Zhmurko, G.P.;  Kuznetsov, V.N.;  Yatsenko, A.V.	Zhurnal Neorganicheskoi Khimii (2012) 57, (4) p564-p569
185019	P 63/m m c	(Au0.64 Pd0.36) Sn	NiAs	Phases of the Ni As family in Cu-Pd-Sn and Au-Pd-Sn systems	Kareva, M.A.;  Kabanova, E.G.;  Zhmurko, G.P.;  Kuznetsov, V.N.;  Yatsenko, A.V.	Zhurnal Neorganicheskoi Khimii (2012) 57, (4) p564-p569
185557	P 63/m m c	Y N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185558	P 63/m m c	Zr N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185559	P 63/m m c	Nb N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185560	P 63/m m c	Mo N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185561	P 63/m m c	Tc N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185562	P 63/m m c	Ru N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185563	P 63/m m c	Rh N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185564	P 63/m m c	Pd N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185565	P 63/m m c	Ag N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185566	P 63/m m c	Cd N	NiAs	Structural, mechanical and electronic properties of 4d transition metal mononitrides by first-principles	Zhao Erjun;  Wang Jinping;  Meng Jian;  Wu Zhijian	Computational Materials Science, Elsevier (2010) 47,  p1064-p1071
185668	P 63/m m c	Bi Rh	NiAs	Synthesis of BiRh nanoplates with superior catalytic performance in the semihydrogenation of acetylene	Koehler, D.;  Heise, M.;  Baranov, A.I.;  Luo Yuan;  Geiger, D.;  Ruck, M.;  Armbruester, M.	Chemistry of Materials (2012) 24, (9) p1639-p1644
186244	P 63/m m c	Ir N	NiAs	The structural phase transition and elastic properties of Ir N under high pressure from first-principles calculations	Li Weihu	Journal of Alloys and Compounds (2012) 537,  p216-p220
186894	P 63/m m c	Cd N	NiAs	The structural and mechanical properties of Cd N compound: A first principles study	Ateser, E.;  Ozisik, H.;  Colakoglu, K.;  Deligoz, E.	Computational Materials Science, Elsevier (2011) 50, (11) p3208-p3212
187184	P 63/m m c	Mo N	NiAs	Pressure induced phase transition of molybdenum nitride. A first principles study	Asvini meenaatci, A.T.;  Rajeswarapalanichamy, R.;  Iyakutti, K.	Thin Solid Films (2012) 525,  p200-p207
187373	P 63/m m c	Er H	NiAs	Stability of erbium hydrides studied by DFT calculations	Joubert, J.-M.;  Crivello, J.-C.	International Journal of Hydrogen Energy (2012) 37, (5) p4246-p4253
187708	P 63/m m c	Tc N	NiAs	Structural stability, phase transition, and mechanical and electronic properties of transition metal nitrides MN (M = Tc, Re, Os, and Ir): First-principles calculations	Wang, Yachun;  Yao, Tiankai;  Li, Hui;  Lian, Jie;  Li, Jihui;  Li, Zhiping;  Zhang, Jingwu;  Gou, Huiyang	Computational Materials Science, Elsevier (2012) 56,  p116-p121
189088	P 63/m m c	Sc C	NiAs	Structural and electronic properties of Sc C and Nb C: a first principles study	Abdel Rahim, Gladys Patricia;  Rodriguez, Jairo Arbey	Solid State Phenomena (2013) 194,  p276-p279
189093	P 63/m m c	Nb C	NiAs	Structural and electronic properties of Sc C and Nb C: a first principles study	Abdel Rahim, Gladys Patricia;  Rodriguez, Jairo Arbey	Solid State Phenomena (2013) 194,  p276-p279
189946	P 63/m m c	Co Sb	NiAs	Peculiarities of thermoelectric half-Heusler phase formation in Zr - Co - Sb ternary system	Romaka, V.V.;  Romaka, L.;  Rogl, P.;  Stadnyk, Yu.;  Melnychenko, N.;  Korzh, R.;  Duriagina, Z.;  Horyn, A.	Journal of Alloys and Compounds (2014) 585,  p448-p454
190179	P 63/m m c	Ni Sb	NiAs	Phase Relations in the Nb - Ni - Sb System	Lomnytska, Ya.F.;  Berezovets, V.V.	Inorganic Materials (2005) 41, (11) p1166-p1171
191043	P 63/m m c	Fe (Se0.9 Br0.1)	NiAs	Bromine-doping dependence of crystal structure and superconductivity in Fe Se1-x Brx	Syu, K.J.;  Shen, Y.T.;  Chen, S.C.;  Lee, W.H.	Solid State Communications (2013) 172,  p1-p4
191077	P 63/m m c	Ti H	NiAs	Elasticity and structural phase transition in Ti H and V H: An ab initio study	Kanagabrabha, S.;  Santhosh, M.;  Sudhapriyanga, G.;  Asvinimeenaatci, A.T.;  Rajeswarapalanichamy, R.;  Iyakutti, K.	AIP Conference Proceedings (2013) 1536,  p919-p920
191079	P 63/m m c	V H	NiAs	Elasticity and structural phase transition in Ti H and V H: An ab initio study	Kanagabrabha, S.;  Santhosh, M.;  Sudhapriyanga, G.;  Asvinimeenaatci, A.T.;  Rajeswarapalanichamy, R.;  Iyakutti, K.	AIP Conference Proceedings (2013) 1536,  p919-p920
191081	P 63/m m c	Cr H	NiAs	First principles study of Cr H and Cr M2 H	Kanagaprabha, S.;  Santhosh, M.;  Rajeswarapalanichamy, R.;  Iyakutti, K.	AIP Conference Proceedings (2013) 1536,  p921-p922
191172	P 63/m m c	Mn Sn	NiAs	First-principles study of pressure-induced structural and magnetic phase transitions of binary ferromagnets. Mn Sn and Mn Sb	Song, Yan;  Dong, Shengjie;  Zhao, Hui	Journal of superconductivity and novel magnetism, Springer Science (2014) 27, (5) p1257-p1264
191176	P 63/m m c	Mn Sb	NiAs	First-principles study of pressure-induced structural and magnetic phase transitions of binary ferromagnets. Mn Sn and Mn Sb	Song, Yan;  Dong, Shengjie;  Zhao, Hui	Journal of superconductivity and novel magnetism, Springer Science (2014) 27, (5) p1257-p1264
191241	P 63/m m c	Pd N	NiAs	Computational study of the structural, electronic and optical properties of bulk palladium nitrides	Suleiman, Mohammed S.H.;  Joubert, Daniel P.	arXiv.org, e-print archive; condensed matter (2013) 1310,  p1-p12
191783	P 63/m m c	Mn Sb	NiAs	Coordination and chemical effects on the structural, electronic, and magnetic properties in Mn pnictides	Continenza, A.;  Picozzi, S.;  Geng, W.T.;  Freeman, A.J.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2001) 64, (8) p085204-1-p085204-7
191784	P 63/m m c	Mn As	NiAs	Coordination and chemical effects on the structural, electronic, and magnetic properties in Mn pnictides	Continenza, A.;  Picozzi, S.;  Geng, W.T.;  Freeman, A.J.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2001) 64, (8) p085204-1-p085204-7
191785	P 63/m m c	Mn P	NiAs	Coordination and chemical effects on the structural, electronic, and magnetic properties in Mn pnictides	Continenza, A.;  Picozzi, S.;  Geng, W.T.;  Freeman, A.J.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2001) 64, (8) p085204-1-p085204-7
247586	P 63/m m c	W H	NiAs	WHn under pressure	Zaleski-Ejgierd, Patryk;  Labet, Vanessa;  Strobel, Timothy A.;  Hoffmann, Roald;  Ashcroft, N.W.	Journal of Physics: Condensed Matter (2012) 24, (15) p155701-1-p155701-15
247587	P 63/m m c	W H	NiAs	WHn under pressure	Zaleski-Ejgierd, Patryk;  Labet, Vanessa;  Strobel, Timothy A.;  Hoffmann, Roald;  Ashcroft, N.W.	Journal of Physics: Condensed Matter (2012) 24, (15) p155701-1-p155701-15
247588	P 63/m m c	W H	NiAs	WHn under pressure	Zaleski-Ejgierd, Patryk;  Labet, Vanessa;  Strobel, Timothy A.;  Hoffmann, Roald;  Ashcroft, N.W.	Journal of Physics: Condensed Matter (2012) 24, (15) p155701-1-p155701-15
247589	P 63/m m c	W H	NiAs	WHn under pressure	Zaleski-Ejgierd, Patryk;  Labet, Vanessa;  Strobel, Timothy A.;  Hoffmann, Roald;  Ashcroft, N.W.	Journal of Physics: Condensed Matter (2012) 24, (15) p155701-1-p155701-15
247590	P 63/m m c	W H	NiAs	WHn under pressure	Zaleski-Ejgierd, Patryk;  Labet, Vanessa;  Strobel, Timothy A.;  Hoffmann, Roald;  Ashcroft, N.W.	Journal of Physics: Condensed Matter (2012) 24, (15) p155701-1-p155701-15
106943	P 63/m m c	Ni (Al0.3 As0.7)	NiAs	Solid state phase equilibria in the Ni-Al-As system	Deputier, S.;  Guerin, R.;  Ballini, Y.;  Guivarc&#39;h, A.	Journal of Alloys and Compounds (1995) 217,  p13-p21
192057	P 63/m m c	Be Se	NiAs	First-principles investigations on structural, electronic and elastic properties of Be Se under high pressure	Yu, Yang;  Liu, Daijun;  Chen, Jianjun;  Ji, Junyi;  Long, Jianping	Solid State Sciences (2014) 28,  p35-p40
977902	P 63/m m c	Fe0.96 Se	NiAs	Synthesis and crystal growth of tetragonal beta - Fe1.00 Se	Koz, Cevriye;  Schmidt, Marcus;  Borrmann, Horst;  Burkhardt, Ulrich;  Roessler, Sahana;  Carrillo-Cabrera, Wilder;  Schnelle, Walter;  Schwarz, Ulrich;  Grin, Yuri	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (2014) 640, (8-9) p1600-p1606
192873	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
192874	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
192875	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
192876	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
192877	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
192878	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
192879	P 63/m m c	Mn Bi	NiAs	Development of Mn Bi permanent magnet: Neutron diffraction of Mn Bi powder	Cui, J.;  Choi, J.P.;  Li, G.;  Polikarpov, E.;  Darsell, J.;  Kramer, M.J.;  Zarkevich, N.A.;  Wang, L.L.;  Johnson, D.D.;  Marinescu, M.;  Huang, Q.Z.;  Wu, H.;  Vuong, N.V.;  Liu, J.P.	Journal of Applied Physics (2014) 115, (17) p17A743-1-p17A743-3
